train_losses,train_mrr,train_accuracy_micro,train_accuracy_macro,train_recall_at_1_macro,train_recall_at_5_macro,train_recall_at_1_micro,train_recall_at_5_micro,valid_losses,valid_mrr,valid_accuracy_micro,valid_accuracy_macro,valid_recall_at_1_macro,valid_recall_at_5_macro,valid_recall_at_1_micro,valid_recall_at_5_micro
0.27594057023525237,0.9341837048530579,0.8834587746196323,0.9024364842308892,0.9024364842308892,0.9681691580348545,0.8834587746196323,0.9954236414697435,0.8402354717254639,0.8350964811113145,0.7212666087680393,0.725031836827596,0.725031836827596,0.9665477275848389,0.7212666087680393,0.9827101402812534
0.27347627348370024,0.9364564670456781,0.8881635864575704,0.9131583637661405,0.9131583637661405,0.9702518820762634,0.8881635864575704,0.994857649008433,0.8397237433327569,0.8356327427758111,0.7219194067849053,0.7236789067586263,0.7236789067586263,0.966419498125712,0.7219194067849053,0.9824063208368089
0.2589523590273327,0.938878423637814,0.8921531293127272,0.9130247924062941,0.9130247924062941,0.9708801772859361,0.8921531293127272,0.9963975694444445,0.8461169997851054,0.8368654251098633,0.7242666681607565,0.7292919423845079,0.7292919423845079,0.9669437713093227,0.7242666681607565,0.9831441680590312
0.2553849776585897,0.9375249107678731,0.8890715320905049,0.9146953145662944,0.9146953145662944,0.9797610746489631,0.8890715320905049,0.9961597323417664,0.846725414858924,0.8374812046686808,0.7261919458707173,0.73235438797209,0.73235438797209,0.9657348566585117,0.7261919458707173,0.9821250796318054
0.24387444886896345,0.9409220496813456,0.8945871975686815,0.9145905693372091,0.9145905693372091,0.9776956571473016,0.8945871975686815,0.9962673611111111,0.8430143833160401,0.8373722698953416,0.7251520355542501,0.7318170799149407,0.7318170799149407,0.966405275132921,0.7251520355542501,0.9825365291701422
0.24165014525254566,0.9399123867352803,0.8937156293127272,0.9228014840020073,0.9228014840020073,0.9819537374708388,0.8937156293127272,0.9955104470252991,0.8551699082056682,0.8385192738638984,0.7275981452729967,0.7288251505957709,0.7288251505957709,0.9630009916093615,0.7275981452729967,0.9818889988793267
0.23861407273345522,0.9428492440117731,0.8989881886376275,0.9278138664033678,0.9278138664033678,0.9888651847839356,0.8989881886376275,0.9962465378973219,0.8509300457106697,0.8384135378731622,0.7270130859480963,0.7328305866983201,0.7328305866983201,0.964883357948727,0.7270130859480963,0.9821215682559543
0.22286781734890407,0.9461655285623338,0.9040331972969903,0.9265917685296801,0.9265917685296801,0.9779273218578762,0.9040331972969903,0.9966805656750997,0.8602699014875624,0.839489632182651,0.728014862537384,0.7247754428121779,0.7247754428121779,0.9658371965090434,0.728014862537384,0.9829271541701423
0.22258767518732284,0.9455920418103536,0.9031827025943332,0.9173095120324029,0.9173095120324029,0.9690187666151259,0.9031827025943332,0.9968315972222223,0.8449838214450412,0.8400199347072177,0.7295756061871846,0.734271060095893,0.734271060095893,0.9664430763986376,0.7295756061871846,0.9832309736145868
0.2210468785630332,0.9474297775162591,0.9064707769287957,0.927497571044498,0.927497571044498,0.975647050804562,0.9064707769287957,0.996420149008433,0.8659945024384392,0.8405160731739468,0.730334276623196,0.7321293115615845,0.7321293115615845,0.9653145829836528,0.730334276623196,0.9823403384950425
0.22371038330925835,0.9446810881296793,0.9012017303042942,0.9218344476487902,0.9218344476487902,0.971868626276652,0.9012017303042942,0.9973107841279771,0.873554974132114,0.8395258333947924,0.7288430280155606,0.7259001268280877,0.7259001268280877,0.9622634331385295,0.7288430280155606,0.9817796137597826
0.216788539952702,0.9462670683860779,0.9046443475617303,0.9208078649308946,0.9208078649308946,0.9644194232092963,0.9046443475617303,0.9963975694444445,0.8879859765370687,0.8414646334118313,0.7320061617427402,0.7273525383737353,0.7273525383737353,0.9635235402319167,0.7320061617427402,0.9830573625034756
0.20531589918666415,0.9491223692893982,0.9086409158176846,0.9308329926596748,0.9308329926596748,0.9761750406689114,0.9086409158176846,0.996963561905755,0.8777595811420017,0.8407334446907043,0.7302961428960164,0.7291321966383192,0.7291321966383192,0.9654446707831489,0.7302961428960164,0.9832743763923645
0.20709130234188503,0.9501156277126737,0.9108092983563741,0.9318611966239081,0.9318611966239081,0.9757957299550374,0.9108092983563741,0.9970069646835327,0.886132197909885,0.8408193283610874,0.7305756264262729,0.7273834149042765,0.7273834149042765,0.963715668519338,0.7305756264262729,0.9830365379651388
0.19282316830423143,0.9515709810786777,0.913318129380544,0.9327695025338067,0.9327695025338067,0.9761676179038153,0.913318129380544,0.9972239785724216,0.8774957882033454,0.8430731455485027,0.7342179470592075,0.7335457841555277,0.7335457841555277,0.9648124085532295,0.7342179470592075,0.9833855165375603
